,Unnamed: 0,Date,Tm,Opp,GS,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Game Played,Match Result,Points,Minutes Played,Seconds Played
32,33,2018-12-23,MIN,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,2,0,0
33,34,2018-12-26,MIN,CHI,1,11,19,.579,1,5,.200,1,1,1.000,0,3,3,8,2,0,2,0,24,21.6,+19,Yes,W ,25,38,11
34,35,2018-12-28,MIN,ATL,1,10,24,.417,3,5,.600,2,3,.667,1,2,3,9,2,0,2,3,25,18.2,+3,Yes,L ,-3,38,46
35,36,2018-12-30,MIN,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
36,37,2018-12-31,MIN,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-9,0,0
37,38,2019-01-02,MIN,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-13,0,0
38,39,2019-01-04,MIN,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,17,0,0
39,40,2019-01-06,MIN,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,22,0,0
40,42,2019-01-08,MIN,OKC,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,W ,2,0,0
41,43,2019-01-11,MIN,DAL,0,8,16,.500,3,5,.600,2,2,1.000,0,3,3,5,0,1,2,0,21,16.1,+1,Yes,L ,-4,27,30
42,44,2019-01-12,MIN,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
43,45,2019-01-15,MIN,PHI,0,6,13,.462,1,5,.200,2,2,1.000,1,1,2,4,0,0,0,1,15,11.7,-24,Yes,L ,-42,21,35
44,46,2019-01-18,MIN,SAS,0,6,16,.375,0,3,.000,11,11,1.000,1,2,3,6,0,0,1,2,23,17.9,-4,Yes,L ,-3,26,41
45,47,2019-01-20,MIN,PHO,0,12,24,.500,0,4,.000,7,9,.778,0,4,4,3,0,0,1,1,31,20.1,+1,Yes,W ,2,37,36
46,48,2019-01-22,MIN,PHO,1,3,9,.333,0,3,.000,0,0,,1,0,1,5,1,0,1,0,6,5.1,+17,Yes,W ,27,23,14
47,49,2019-01-24,MIN,LAL,1,3,7,.429,0,1,.000,0,0,,1,2,3,3,0,0,2,0,6,3.7,-2,Yes,W ,15,12,11
48,50,2019-01-25,MIN,UTA,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-4,0,0
49,51,2019-01-27,MIN,UTA,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-14,0,0
50,52,2019-01-30,MIN,MEM,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,2,0,0
51,53,2019-02-02,MIN,DEN,0,4,10,.400,0,2,.000,0,0,,0,2,2,5,1,0,1,0,8,6.7,-2,Yes,L ,-1,20,25
52,54,2019-02-05,MIN,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-2,0,0
53,55,2019-02-07,MIN,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
54,56,2019-02-08,MIN,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-5,0,0
55,57,2019-02-11,MIN,LAC,0,9,18,.500,0,2,.000,4,5,.800,0,1,1,6,1,1,1,0,22,17.8,+2,Yes,W ,10,24,35
56,58,2019-02-13,MIN,HOU,0,5,13,.385,0,1,.000,2,2,1.000,1,2,3,4,0,0,2,1,12,6.6,+7,Yes,W ,10,22,45
57,59,2019-02-22,MIN,NYK,0,6,14,.429,0,2,.000,8,8,1.000,1,1,2,3,3,0,3,2,20,14.9,+2,Yes,W ,11,23,22
58,60,2019-02-23,MIN,MIL,0,10,15,.667,0,2,.000,3,3,1.000,0,2,2,4,0,0,2,0,23,17.9,+15,Yes,L ,-12,23,11
59,61,2019-02-25,MIN,SAC,0,8,17,.471,1,3,.333,3,5,.600,1,4,5,1,0,0,4,1,20,8.7,-6,Yes,W ,7,24,56
60,63,2019-02-27,MIN,ATL,0,7,17,.412,0,0,,4,5,.800,1,5,6,6,0,0,0,2,18,14.1,+8,Yes,L ,-8,26,31
61,64,2019-02-28,MIN,IND,0,5,10,.500,0,2,.000,0,0,,0,1,1,0,0,1,0,1,10,5.6,-13,Yes,L ,-7,23,32
62,65,2019-03-03,MIN,WAS,0,8,17,.471,0,1,.000,2,2,1.000,1,1,2,3,0,0,1,1,18,11.0,-7,Yes,L ,-14,24,19
63,66,2019-03-05,MIN,OKC,0,8,14,.571,0,1,.000,3,3,1.000,1,3,4,2,0,0,1,2,19,13.6,-4,Yes,W ,11,19,47
64,67,2019-03-06,MIN,DET,0,4,9,.444,0,1,.000,0,0,,0,1,1,2,0,0,0,2,8,4.2,-12,Yes,L ,-17,19,23
65,68,2019-03-09,MIN,WAS,0,13,23,.565,0,2,.000,3,4,.750,1,2,3,3,1,0,2,1,29,19.7,+10,Yes,W ,5,30,24
66,69,2019-03-10,MIN,NYK,0,2,5,.400,0,0,,0,0,,1,0,1,1,1,0,1,0,4,2.7,+1,Yes,W ,11,7,58
67,70,2019-03-12,MIN,DEN,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-26,0,0
68,71,2019-03-14,MIN,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-20,0,0
69,72,2019-03-17,MIN,HOU,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-15,0,0
70,73,2019-03-19,MIN,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
71,74,2019-03-21,MIN,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
72,75,2019-03-23,MIN,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,13,0,0
73,76,2019-03-26,MIN,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-11,0,0
74,77,2019-03-29,MIN,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,1,0,0
75,78,2019-03-30,MIN,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-9,0,0
76,79,2019-04-01,MIN,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
77,80,2019-04-03,MIN,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,2,0,0
78,81,2019-04-05,MIN,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,2,0,0
79,82,2019-04-07,MIN,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-6,0,0
80,84,2019-04-09,MIN,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-20,0,0
81,85,2019-04-10,MIN,DEN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
0,0,2019-10-23,DET,IND,0,6,11,.545,0,0,,6,7,.857,1,2,3,9,0,0,4,1,18,15.5,+5,Yes,W ,9,26,35
1,1,2019-10-24,DET,ATL,0,11,16,.688,0,1,.000,5,5,1.000,0,1,1,3,0,0,3,1,27,19.2,-8,Yes,L ,-17,25,16
2,2,2019-10-26,DET,PHI,0,14,21,.667,1,1,1.000,2,2,1.000,0,3,3,3,3,2,6,2,31,22.5,-3,Yes,L ,-6,26,44
3,3,2019-10-28,DET,IND,0,4,16,.250,0,0,,2,2,1.000,1,0,1,6,0,0,4,2,10,0.5,-1,Yes,W ,2,26,4
4,4,2019-10-30,DET,TOR,0,7,12,.583,0,2,.000,2,2,1.000,0,0,0,10,0,0,2,0,16,15.4,+1,Yes,L ,-12,20,32
5,5,2019-11-01,DET,CHI,0,8,13,.615,0,0,,7,9,.778,0,1,1,7,3,1,4,2,23,20.4,+6,Yes,L ,-6,24,40
6,6,2019-11-02,DET,BRK,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,W ,4,0,0
7,7,2019-11-04,DET,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-16,0,0
8,8,2019-11-06,DET,NYK,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,W ,20,0,0
9,9,2019-11-08,DET,IND,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-6,0,0
10,10,2019-11-11,DET,MIN,1,3,13,.231,0,2,.000,0,0,,1,2,3,5,2,1,0,0,6,5.6,+1,Yes,L ,-6,19,54
11,11,2019-11-12,DET,MIA,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-9,0,0
12,12,2019-11-15,DET,CHO,0,6,7,.857,2,2,1.000,2,2,1.000,0,2,2,3,0,0,6,2,16,9.4,-3,Yes,L ,-3,26,2
13,13,2019-11-20,DET,CHI,0,5,11,.455,0,2,.000,8,9,.889,1,2,3,2,1,0,3,2,18,11.8,+5,Yes,L ,-20,24,26
14,14,2019-11-22,DET,ATL,0,4,6,.667,3,4,.750,0,0,,0,1,1,2,1,1,1,0,11,10.8,+22,Yes,W ,25,17,38
15,15,2019-11-23,DET,MIL,0,8,17,.471,2,5,.400,2,2,1.000,0,3,3,6,1,0,3,1,20,14.0,+5,Yes,L ,-14,26,11
16,16,2019-11-25,DET,ORL,0,1,11,.091,0,4,.000,0,0,,1,1,2,6,0,1,1,3,2,-1.6,+6,Yes,W ,15,20,0
17,17,2019-11-27,DET,CHO,0,6,15,.400,1,4,.250,0,0,,1,0,1,8,0,0,1,1,13,9.8,+4,Yes,L ,-1,25,15
18,18,2019-11-29,DET,CHO,0,8,12,.667,3,4,.750,4,6,.667,0,2,2,4,0,0,1,1,23,19.0,-3,Yes,L ,-3,21,52
19,19,2019-12-01,DET,SAS,0,3,8,.375,1,3,.333,3,3,1.000,0,0,0,10,2,1,3,0,10,12.3,+16,Yes,W ,34,18,53
20,21,2019-12-03,DET,CLE,0,6,12,.500,0,2,.000,0,1,.000,0,2,2,9,0,0,0,2,12,11.7,+23,Yes,W ,33,21,45
21,22,2019-12-04,DET,MIL,0,6,15,.400,0,3,.000,2,2,1.000,0,2,2,5,1,0,1,0,14,10.0,-8,Yes,L ,-24,25,19
22,23,2019-12-06,DET,IND,0,7,17,.412,0,1,.000,0,0,,2,4,6,5,1,0,2,0,14,10.0,-3,Yes,W ,7,25,43
23,24,2019-12-09,DET,NOP,0,9,17,.529,1,3,.333,2,2,1.000,1,1,2,7,0,0,2,1,21,16.2,+2,Yes,W ,2,28,22
24,25,2019-12-12,DET,DAL,0,7,16,.438,5,10,.500,0,0,,0,0,0,4,2,0,3,0,19,12.4,-17,Yes,L ,-11,25,46
25,26,2019-12-14,DET,HOU,0,10,21,.476,0,4,.000,0,0,,2,2,4,12,0,0,2,2,20,16.9,-6,Yes,W ,8,26,57
26,27,2019-12-16,DET,WAS,0,8,17,.471,2,5,.400,4,4,1.000,2,4,6,8,1,0,3,1,22,19.1,-13,Yes,L ,-14,28,33
27,28,2019-12-18,DET,TOR,0,8,17,.471,0,4,.000,0,1,.000,0,4,4,5,0,1,1,0,16,11.3,-9,Yes,L ,-13,28,22
28,29,2019-12-20,DET,BOS,0,6,12,.500,0,1,.000,2,2,1.000,0,0,0,4,0,0,3,0,14,7.8,-26,Yes,L ,-21,23,34
29,30,2019-12-21,DET,CHI,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-12,0,0
30,31,2019-12-23,DET,PHI,0,7,14,.500,0,4,.000,2,2,1.000,0,3,3,7,2,1,2,0,16,15.5,-3,Yes,L ,-16,25,17
31,32,2019-12-26,DET,WAS,0,6,11,.545,3,6,.500,0,0,,2,0,2,6,1,0,2,1,15,13.9,+9,Yes,W ,30,21,5
32,33,2019-12-28,DET,SAS,0,10,17,.588,2,4,.500,2,2,1.000,0,3,3,4,4,0,4,0,24,19.8,-11,Yes,L ,-27,27,19
33,34,2019-12-30,DET,UTA,0,8,17,.471,1,2,.500,3,6,.500,0,0,0,4,1,1,2,1,20,12.2,+1,Yes,L ,-23,26,16
34,35,2020-01-02,DET,LAC,0,5,15,.333,0,2,.000,4,4,1.000,0,2,2,6,0,0,1,1,14,8.9,-6,Yes,L ,-14,27,0
35,36,2020-01-04,DET,GSW,0,10,16,.625,1,4,.250,1,1,1.000,0,2,2,2,1,0,4,1,22,13.4,+4,Yes,W ,7,28,13
36,37,2020-01-05,DET,LAL,0,8,19,.421,2,3,.667,10,10,1.000,1,2,3,5,1,1,2,3,28,21.2,-3,Yes,L ,-7,28,53
37,38,2020-01-07,DET,CLE,0,9,21,.429,2,5,.400,4,4,1.000,0,3,3,7,1,0,4,2,24,14.9,+5,Yes,W ,2,30,32
38,39,2020-01-09,DET,CLE,0,13,24,.542,0,2,.000,1,1,1.000,4,3,7,5,0,0,6,3,27,15.4,+1,Yes,L ,-3,35,42
39,40,2020-01-11,DET,CHI,0,7,11,.636,2,3,.667,4,4,1.000,0,2,2,7,0,0,4,1,20,16.2,-1,Yes,L ,-9,29,0
40,42,2020-01-13,DET,NOP,0,10,23,.435,0,3,.000,3,4,.750,0,4,4,8,0,1,3,1,23,14.6,+2,Yes,L ,-7,36,31
41,43,2020-01-15,DET,BOS,1,11,13,.846,0,2,.000,0,0,,0,2,2,6,0,1,3,0,22,19.8,+12,Yes,W ,13,28,44
42,44,2020-01-18,DET,ATL,1,12,17,.706,1,3,.333,2,2,1.000,0,2,2,9,1,0,1,1,27,26.4,+24,Yes,W ,33,26,19
43,45,2020-01-20,DET,WAS,1,8,21,.381,1,5,.200,4,6,.667,0,4,4,2,2,0,2,1,21,10.9,-6,Yes,L ,-6,34,17
44,46,2020-01-22,DET,SAC,1,8,17,.471,0,1,.000,6,7,.857,0,6,6,11,0,0,1,4,22,19.8,0,Yes,W ,21,30,7
45,47,2020-01-24,DET,MEM,1,10,21,.476,0,2,.000,2,3,.667,2,1,3,8,1,0,3,1,22,15.8,-18,Yes,L ,-13,33,10
46,48,2020-01-25,DET,BRK,1,10,22,.455,2,4,.500,5,5,1.000,1,3,4,6,2,0,1,1,27,22.0,-10,Yes,L ,-10,36,59
47,49,2020-01-27,DET,CLE,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-15,0,0
48,50,2020-01-29,DET,BRK,1,9,15,.600,1,2,.500,3,3,1.000,0,6,6,5,0,0,2,0,22,18.4,-10,Yes,L ,-10,30,47
49,51,2020-01-31,DET,TOR,1,9,16,.563,2,5,.400,1,1,1.000,0,0,0,3,0,0,1,0,21,14.5,-12,Yes,L ,-13,29,50
50,52,2020-02-02,DET,DEN,1,1,3,.333,0,1,.000,0,2,.000,1,0,1,2,0,0,1,0,2,0.6,-4,Yes,W ,5,12,52
51,53,2020-02-03,DET,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-14,0,0
52,54,2020-02-05,DET,PHO,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,W ,8,0,0
53,55,2020-02-07,DET,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
54,56,2020-02-08,DET,NYK,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-3,0,0
55,57,2020-02-10,DET,CHO,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-11,0,0
56,58,2020-02-12,DET,ORL,0,1,13,.077,0,4,.000,0,0,,0,0,0,4,1,1,3,0,2,-5.2,-16,Yes,L ,-4,17,2
57,59,2020-02-20,DET,MIL,1,6,15,.400,0,3,.000,0,0,,0,0,0,4,0,1,2,0,12,5.4,-12,Yes,L ,-20,23,7
58,60,2020-02-23,DET,POR,1,6,16,.375,1,4,.250,2,2,1.000,0,2,2,3,0,0,5,0,15,3.9,-19,Yes,L ,-3,27,40
59,61,2020-02-25,DET,DEN,1,6,14,.429,1,3,.333,7,7,1.000,1,1,2,5,2,0,4,2,20,14.3,-12,Yes,L ,-17,27,1
60,63,2020-02-28,DET,PHO,1,15,24,.625,1,2,.500,0,0,,2,1,3,4,2,1,3,0,31,24.4,-6,Yes,W ,2,30,8
61,64,2020-03-01,DET,SAC,1,3,5,.600,1,1,1.000,2,2,1.000,0,3,3,2,0,0,1,1,9,7.6,+11,Yes,L ,-6,9,23
62,65,2020-03-04,DET,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
63,66,2020-03-07,DET,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-6,0,0
64,67,2020-03-08,DET,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-12,0,0
65,68,2020-03-11,DET,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-18,0,0
0,0,2020-12-23,DET,MIN,0,7,13,.538,1,3,.333,0,2,.000,0,1,1,6,2,1,1,1,15,13.7,-7,Yes,L ,-10,26,48
1,1,2020-12-26,DET,CLE,0,4,15,.267,1,2,.500,4,6,.667,1,3,4,4,0,0,6,1,13,1.3,-3,Yes,L ,-9,33,7
2,2,2020-12-28,DET,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-8,0,0
3,3,2020-12-29,DET,GSW,0,6,18,.333,1,4,.250,2,2,1.000,1,1,2,7,2,0,2,4,15,9.1,+8,Yes,L ,-10,26,26
4,4,2021-01-01,DET,BOS,0,7,12,.583,0,3,.000,3,4,.750,0,5,5,4,2,0,4,2,17,12.5,+4,Yes,W ,3,24,11
5,5,2021-01-03,DET,BOS,0,4,12,.333,1,3,.333,4,4,1.000,1,0,1,8,0,1,4,0,13,9.2,+6,Yes,L ,-2,23,29
6,6,2021-01-04,DET,MIL,0,9,18,.500,2,4,.500,4,4,1.000,0,2,2,8,1,0,0,1,24,21.8,+4,Yes,L ,-10,24,38
7,7,2021-01-06,DET,MIL,0,3,7,.429,0,1,.000,4,4,1.000,0,1,1,1,0,0,0,1,10,6.9,-6,Yes,L ,-15,11,3
8,8,2021-01-08,DET,PHO,0,1,7,.143,0,1,.000,2,2,1.000,0,0,0,5,1,1,2,1,4,2.3,-13,Yes,W ,5,19,25
9,9,2021-01-10,DET,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
10,10,2021-01-13,DET,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-9,0,0
11,11,2021-01-16,DET,MIA,0,8,12,.667,3,5,.600,4,5,.800,0,1,1,4,4,0,1,2,23,22.7,+2,Yes,W ,20,21,18
12,12,2021-01-18,DET,MIA,0,6,11,.545,1,4,.250,8,9,.889,0,3,3,4,2,0,3,1,21,17.6,-6,Yes,L ,-6,26,34
13,13,2021-01-20,DET,ATL,0,7,15,.467,0,1,.000,0,0,,0,1,1,1,1,1,1,2,14,7.2,-14,Yes,L ,-8,28,30
14,14,2021-01-22,DET,HOU,0,3,11,.273,1,2,.500,2,2,1.000,1,4,5,3,0,0,1,1,9,5.1,-11,Yes,L ,-1,19,33
